Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,1317.150024,1324.800049,1301.000000,1310.750000,1261.474243,98181
2017-01-03,1319.949951,1350.000000,1305.650024,1339.449951,1289.095215,162451
2017-01-04,1315.000000,1355.000000,1315.000000,1349.650024,1298.911865,56823
2017-01-05,1354.849976,1361.550049,1345.550049,1357.599976,1306.562744,36665
2017-01-06,1355.199951,1384.949951,1350.000000,1375.900024,1324.174927,321482
2017-01-09,1366.050049,1379.000000,1338.199951,1341.250000,1290.827515,118624
2017-01-10,1352.949951,1363.000000,1346.400024,1358.150024,1307.092407,47765
2017-01-11,1358.150024,1373.000000,1354.099976,1363.750000,1312.481812,50990
2017-01-12,1355.750000,1359.000000,1318.800049,1326.699951,1276.824707,110664
2017-01-13,1326.699951,1338.000000,1320.800049,1333.900024,1283.753906,68263
2017-01-16,1335.349976,1352.000000,1326.099976,1329.099976,1279.134399,83482
2017-01-17,1330.550049,1348.000000,1323.500000,1331.699951,1281.636597,49213
2017-01-18,1340.000000,1340.000000,1302.150024,1308.699951,1259.501343,67974
2017-01-19,1308.699951,1319.000000,1300.000000,1307.199951,1258.057617,131522
2017-01-20,1306.650024,1318.800049,1286.000000,1292.849976,1244.247070,112649
2017-01-23,1293.000000,1298.099976,1274.000000,1285.300049,1236.981079,93648
2017-01-24,1284.900024,1298.000000,1276.000000,1293.349976,1244.728271,144488
2017-01-25,1294.750000,1305.599976,1283.949951,1301.150024,1252.234985,139121
2017-01-27,1314.949951,1314.949951,1291.199951,1297.849976,1249.059082,84578
2017-01-30,1298.949951,1316.000000,1290.000000,1305.699951,1256.613892,49795
2017-01-31,1307.150024,1326.000000,1282.199951,1299.949951,1251.080200,168875
2017-02-01,1301.400024,1320.699951,1287.000000,1298.300049,1249.492310,83218
2017-02-02,1298.000000,1298.000000,1265.250000,1287.150024,1238.761475,151123
2017-02-03,1288.000000,1360.000000,1285.699951,1314.300049,1264.890625,551911
2017-02-06,1329.800049,1329.800049,1275.000000,1283.800049,1235.537476,489825
2017-02-07,1284.000000,1296.000000,1275.000000,1286.300049,1237.943359,371369
2017-02-08,1291.000000,1294.199951,1262.949951,1267.000000,1219.368896,304934
2017-02-09,1272.000000,1277.949951,1250.050049,1257.000000,1209.744873,396435
2017-02-10,1255.900024,1258.400024,1240.099976,1251.949951,1214.546753,128783
2017-02-13,1256.900024,1259.849976,1241.199951,1249.500000,1212.170166,85617
2017-02-14,1255.949951,1265.199951,1251.349976,1259.750000,1222.114014,144409
2017-02-15,1254.900024,1255.699951,1205.300049,1231.400024,1194.610962,212805
2017-02-16,1230.099976,1268.250000,1226.849976,1253.849976,1216.390137,141553
2017-02-17,1263.000000,1277.300049,1252.250000,1260.650024,1222.986938,125348
2017-02-20,1275.000000,1302.000000,1274.550049,1291.849976,1253.254761,244669
2017-02-21,1299.949951,1320.000000,1282.199951,1310.400024,1271.250610,336828
2017-02-22,1319.699951,1323.949951,1295.400024,1311.949951,1272.754395,192941
2017-02-23,1306.000000,1306.000000,1280.800049,1296.599976,1257.863037,319907
2017-02-27,1309.750000,1349.500000,1297.000000,1343.550049,1303.410278,381500
2017-02-28,1346.750000,1376.449951,1342.050049,1361.949951,1321.260498,308862
2017-03-01,1367.000000,1375.000000,1355.000000,1369.900024,1328.973145,122923
2017-03-02,1375.000000,1398.000000,1362.000000,1368.849976,1327.954346,246041
2017-03-03,1370.199951,1372.199951,1324.500000,1343.349976,1303.216064,162354
2017-03-06,1338.000000,1383.300049,1335.000000,1371.300049,1330.331421,312463
2017-03-07,1369.000000,1369.000000,1340.000000,1348.699951,1308.406372,136524
2017-03-08,1350.050049,1365.949951,1337.300049,1350.599976,1310.249634,103886
2017-03-09,1349.250000,1359.750000,1326.000000,1331.150024,1291.380737,49764
2017-03-10,1348.849976,1354.000000,1320.000000,1327.650024,1287.985229,63272
2017-03-14,1359.699951,1359.900024,1331.000000,1337.449951,1297.492554,122974
2017-03-15,1339.949951,1357.199951,1333.550049,1350.699951,1310.346558,160054
2017-03-16,1359.949951,1379.900024,1356.500000,1372.750000,1331.737915,100783
2017-03-17,1372.750000,1455.800049,1369.099976,1446.900024,1403.672729,473872
2017-03-20,1453.800049,1459.900024,1430.150024,1445.250000,1402.071899,145451
2017-03-21,1449.000000,1481.849976,1431.349976,1440.900024,1397.851807,226976
2017-03-22,1434.949951,1435.000000,1398.800049,1422.000000,1379.516479,228392
2017-03-23,1422.000000,1445.000000,1414.250000,1433.449951,1390.624390,82286
2017-03-24,1430.199951,1448.900024,1397.500000,1408.449951,1366.371216,139339
2017-03-27,1414.000000,1415.000000,1393.550049,1402.550049,1360.647705,85348
2017-03-28,1408.050049,1450.000000,1360.000000,1445.599976,1402.411377,203311
2017-03-29,1447.000000,1470.000000,1438.550049,1459.949951,1416.332642,175937
2017-03-30,1457.000000,1515.000000,1457.000000,1497.150024,1452.421265,215975
2017-03-31,1504.400024,1575.250000,1486.550049,1552.599976,1506.214600,369693
2017-04-03,1550.000000,1550.000000,1475.000000,1505.050049,1460.085571,376945
2017-04-05,1510.000000,1510.000000,1475.000000,1479.250000,1435.056152,164900
2017-04-06,1477.000000,1499.000000,1460.550049,1479.349976,1435.153076,125697
2017-04-07,1475.000000,1488.300049,1450.800049,1455.199951,1411.724609,113734
2017-04-10,1450.000000,1482.000000,1450.000000,1470.199951,1426.276489,71008
2017-04-11,1470.000000,1490.900024,1450.599976,1486.199951,1441.798462,100549
2017-04-12,1486.150024,1496.949951,1453.500000,1457.699951,1414.149902,97258
2017-04-13,1468.000000,1478.000000,1448.199951,1452.599976,1409.202393,140603
2017-04-17,1439.849976,1470.000000,1419.949951,1463.900024,1420.164673,195583
2017-04-18,1468.949951,1480.000000,1447.099976,1450.300049,1406.971069,61752
2017-04-19,1450.000000,1462.550049,1443.050049,1451.199951,1407.843994,37330
2017-04-20,1450.050049,1479.800049,1440.000000,1455.550049,1412.064209,74221
2017-04-21,1457.750000,1470.250000,1428.300049,1435.449951,1392.564575,67177
2017-04-24,1435.449951,1475.000000,1419.099976,1464.900024,1421.134888,74283
2017-04-25,1458.000000,1473.449951,1437.500000,1449.599976,1406.291870,91558
2017-04-26,1445.000000,1459.849976,1421.000000,1428.800049,1386.113403,56467
2017-04-27,1436.949951,1436.949951,1405.000000,1409.750000,1367.632446,88276
2017-04-28,1400.199951,1434.500000,1394.000000,1418.750000,1376.363647,138008
2017-05-02,1431.699951,1438.099976,1377.000000,1388.800049,1347.308472,164636
2017-05-03,1377.000000,1384.750000,1333.000000,1343.599976,1303.458618,133630
2017-05-04,1351.800049,1351.800049,1307.849976,1329.150024,1289.440430,172265
2017-05-05,1330.000000,1334.000000,1287.050049,1294.000000,1255.340576,149676
2017-05-08,1300.000000,1305.000000,1277.349976,1285.800049,1247.385620,114552
2017-05-09,1296.000000,1315.949951,1284.000000,1310.500000,1271.347656,135639
2017-05-10,1323.400024,1344.000000,1306.449951,1338.599976,1298.608032,91178
2017-05-11,1344.800049,1348.000000,1315.000000,1319.250000,1279.836304,62356
2017-05-12,1315.000000,1316.000000,1290.849976,1299.449951,1260.627808,79202
2017-05-15,1301.199951,1309.250000,1295.000000,1300.400024,1261.549316,51190
2017-05-16,1305.000000,1335.050049,1301.050049,1326.900024,1287.257690,60129
2017-05-17,1328.000000,1345.500000,1328.000000,1335.300049,1295.406738,59932
2017-05-18,1331.000000,1331.400024,1302.099976,1314.400024,1275.131226,50285
2017-05-19,1306.000000,1327.550049,1276.050049,1289.949951,1251.411621,110724
2017-05-22,1286.050049,1314.849976,1286.050049,1307.250000,1268.194824,70637
2017-05-23,1298.000000,1309.849976,1257.150024,1263.599976,1225.848877,113671
2017-05-24,1260.000000,1263.099976,1235.099976,1239.949951,1202.905273,78684
2017-05-25,1237.949951,1270.750000,1209.449951,1220.050049,1183.600098,394177
2017-05-26,1225.000000,1238.199951,1201.000000,1224.300049,1187.723022,131941
2017-05-29,1217.000000,1266.000000,1141.949951,1219.849976,1183.406006,449635
2017-05-30,1211.000000,1265.099976,1201.099976,1243.250000,1206.106934,188145
2017-05-31,1244.500000,1251.250000,1225.000000,1233.199951,1196.356934,157720
2017-06-01,1230.000000,1250.000000,1168.699951,1208.000000,1171.909912,755017
2017-06-02,1210.000000,1231.150024,1208.000000,1211.750000,1175.547974,80529
2017-06-05,1215.000000,1234.199951,1211.099976,1214.050049,1177.779297,57681
2017-06-06,1218.000000,1223.150024,1200.900024,1213.699951,1177.439575,73497
2017-06-07,1215.000000,1231.650024,1204.000000,1207.750000,1171.667480,107096
2017-06-08,1202.150024,1231.000000,1202.150024,1217.550049,1181.174683,169888
2017-06-09,1220.349976,1224.900024,1191.699951,1208.849976,1172.734741,157071
2017-06-12,1216.000000,1219.300049,1197.500000,1199.699951,1163.858032,56688
2017-06-13,1207.849976,1228.000000,1200.750000,1215.650024,1179.331421,158572
2017-06-14,1218.699951,1248.900024,1215.650024,1234.000000,1197.133179,430563
2017-06-15,1234.000000,1247.800049,1217.599976,1234.449951,1197.569824,137197
2017-06-16,1234.800049,1240.000000,1198.699951,1211.849976,1175.645020,147304
2017-06-19,1211.800049,1215.900024,1193.500000,1201.449951,1169.415527,94240
2017-06-20,1205.099976,1218.000000,1180.300049,1194.400024,1162.553589,163646
2017-06-21,1195.000000,1209.400024,1195.000000,1198.800049,1166.836304,64702
2017-06-22,1197.099976,1207.750000,1170.099976,1175.550049,1144.206177,94754
2017-06-23,1176.349976,1190.000000,1168.699951,1178.000000,1146.590820,113479
2017-06-27,1175.000000,1190.050049,1173.050049,1184.750000,1153.160767,172738
2017-06-28,1187.500000,1188.449951,1151.050049,1165.550049,1134.472778,135381
2017-06-29,1175.000000,1204.000000,1169.050049,1191.150024,1159.390259,174463
2017-06-30,1204.500000,1230.000000,1185.750000,1220.550049,1188.006348,163062
2017-07-03,1220.599976,1235.000000,1211.000000,1228.599976,1195.841675,93209
2017-07-04,1233.699951,1271.900024,1220.849976,1240.650024,1207.570435,241400
2017-07-05,1249.000000,1290.000000,1247.849976,1273.449951,1239.495728,273110
2017-07-06,1280.000000,1286.000000,1267.000000,1271.849976,1237.938477,98740
2017-07-07,1271.000000,1304.900024,1264.599976,1298.400024,1263.780518,183580
2017-07-10,1299.000000,1310.500000,1170.000000,1300.900024,1266.213867,35042
2017-07-11,1276.000000,1370.000000,1251.650024,1334.000000,1298.431396,898679
2017-07-12,1334.900024,1335.050049,1294.050049,1310.349976,1275.411987,218027
2017-07-13,1310.050049,1322.000000,1275.500000,1280.150024,1246.017212,227747
