Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,123.750000,124.227997,122.063004,122.386002,103.088737,7075914
2017-01-03,122.541000,125.071999,122.063004,124.157997,104.581329,5883097
2017-01-04,124.101997,125.663002,123.258003,123.792000,104.273048,5969397
2017-01-05,125.212997,125.324997,123.609001,124.355003,104.747276,6258396
2017-01-06,124.987999,126.773003,124.030998,124.467003,104.841621,5556046
2017-01-09,124.734001,125.071999,122.330002,122.541000,103.219299,4872861
2017-01-10,122.737999,124.819000,122.737999,123.946999,104.403610,7904934
2017-01-11,124.341003,125.803001,123.652000,125.071999,105.351212,12408928
2017-01-12,125.155998,126.280998,124.087997,124.327003,104.723694,6599630
2017-01-13,124.383003,127.969002,124.383003,127.195000,107.139465,10240705
2017-01-16,127.405998,128.235992,125.606003,125.944000,106.085724,5495677
2017-01-17,125.944000,127.279999,123.046997,125.324997,105.564331,6255314
2017-01-18,125.719002,126.505997,122.681000,123.609001,104.118896,6653074
2017-01-19,124.171997,130.781006,122.765999,129.839005,109.366592,25644964
2017-01-20,130.794998,132.511002,128.447006,129.403000,108.999336,19491336
2017-01-23,129.516006,133.580002,129.501999,132.440994,111.558296,12211236
2017-01-24,133.313004,133.720001,131.822006,133.466995,112.422523,8322278
2017-01-25,133.593994,134.438004,132.328003,133.847000,112.742607,12960981
2017-01-27,135.000000,138.880997,135.000000,135.576996,114.199837,20060829
2017-01-30,135.843994,136.406006,134.705002,136.082993,114.626053,7420622
2017-01-31,135.281006,135.421997,130.781006,131.667007,110.906349,27591776
2017-02-01,132.102997,137.250000,130.388000,136.378006,114.874535,14913457
2017-02-02,135.365997,136.054993,133.733994,134.001999,120.375832,10743390
2017-02-03,134.156006,135.421997,132.257996,134.634003,120.943558,7316433
2017-02-06,134.916000,136.266006,134.296997,135.688995,121.891258,6681287
2017-02-07,136.406006,137.994995,132.904999,133.931000,120.312042,8439722
2017-02-08,134.184006,137.108994,133.593994,136.505005,122.624298,3663756
2017-02-09,136.940994,139.035995,136.518997,137.910995,123.887321,7015864
2017-02-10,138.656006,138.656006,135.309006,135.942001,122.118546,6692078
2017-02-13,137.531006,138.291000,133.733994,135.492004,121.714310,8427526
2017-02-14,135.563004,139.725006,135.294998,139.345001,125.175499,13432302
2017-02-15,140.330002,140.554993,137.404999,138.895004,124.771271,11267667
2017-02-16,139.233002,142.031006,139.078003,141.455002,127.070953,9278089
2017-02-17,141.778000,144.281006,140.399994,143.494003,128.902618,10768428
2017-02-20,143.789001,148.500000,143.494003,147.403000,132.414139,16203248
2017-02-21,147.656006,149.287994,146.278000,147.375000,132.388962,9516571
2017-02-22,147.360992,147.375000,145.335999,145.940994,131.100769,8737769
2017-02-23,146.686005,149.216995,144.436005,145.561005,130.759415,26627602
2017-02-27,146.447006,147.994003,144.591003,144.927994,130.190781,16229662
2017-02-28,145.518997,146.714005,144.281006,145.378006,130.595047,7563125
2017-03-01,145.701996,146.222000,141.580994,142.410995,127.929741,14162499
2017-03-02,143.438004,144.309006,140.343994,141.074997,126.729599,11562845
2017-03-03,141.257996,146.813004,141.188004,146.320007,131.441254,21443640
2017-03-06,147.641998,147.768997,145.419998,146.882996,131.946991,19968583
2017-03-07,146.250000,148.205002,146.250000,147.628006,132.616241,30554761
2017-03-08,147.459000,150.229996,144.294998,145.899002,131.063049,58011935
2017-03-09,141.000000,143.625000,138.412994,142.218994,127.757256,50418552
2017-03-10,142.462997,143.774994,140.830994,141.843994,127.420395,15725652
2017-03-14,144.505997,145.444000,139.988007,140.925003,126.594833,28792326
2017-03-15,141.169006,141.787994,139.800003,140.738007,126.426865,12321890
2017-03-16,141.449997,142.294006,141.225006,142.050003,127.605461,11393599
2017-03-17,142.050003,142.500000,139.875000,140.681000,126.375648,9723333
2017-03-20,140.175003,141.375000,139.162994,140.380997,126.106163,9524736
2017-03-21,140.625000,140.681000,137.494003,138.863007,124.742538,7386446
2017-03-22,138.337997,139.425003,137.755997,138.375000,124.304131,8086003
2017-03-23,139.087997,141.712997,138.524994,141.337997,126.965828,10187933
2017-03-24,141.356003,143.625000,140.625000,142.988007,128.448074,9179917
2017-03-27,143.550003,144.000000,140.643997,140.888000,126.561600,5957651
2017-03-28,141.544006,141.544006,139.350006,140.550003,126.257965,9107608
2017-03-29,140.962997,140.981003,139.574997,140.044006,125.803421,6446163
2017-03-30,139.912994,145.106003,139.912994,142.125000,127.672806,48157169
2017-03-31,142.013000,143.119003,140.738007,141.356003,126.982018,4165284
2017-04-03,141.375000,145.274994,141.375000,144.281006,129.609589,12410796
2017-04-05,145.087997,145.087997,142.218994,143.399994,128.818176,6889710
2017-04-06,142.875000,145.705994,142.574997,144.994003,130.250061,6858219
2017-04-07,144.899994,147.000000,144.113007,144.994003,130.250061,7950811
2017-04-10,145.162994,145.875000,143.774994,144.319000,129.643738,3746897
2017-04-11,144.750000,145.500000,143.962997,144.281006,129.609589,4358718
2017-04-12,144.563004,145.500000,141.375000,141.843994,127.420395,6349113
2017-04-13,141.412994,144.169006,141.412994,142.388000,127.909073,7787603
2017-04-17,142.537994,148.649994,142.537994,147.938004,132.894699,7235123
2017-04-18,149.513000,151.313004,147.300003,147.955994,132.910889,12195188
2017-04-19,149.024994,149.962997,145.893997,147.675003,132.658478,12479210
2017-04-20,148.125000,154.500000,147.431000,150.656006,135.336334,18808013
2017-04-21,151.613007,153.375000,148.968994,149.813004,134.579056,7027147
2017-04-24,150.375000,155.324997,149.681000,154.763000,139.025711,10843829
2017-04-25,155.944000,155.962997,153.787994,154.313004,138.621475,7836211
2017-04-26,155.194000,157.556000,153.524994,154.968994,139.210754,9465781
2017-04-27,155.625000,158.212997,154.313004,156.899994,140.945404,8671901
2017-04-28,157.069000,159.188004,155.625000,158.981003,142.814789,10076829
2017-05-02,159.000000,161.738007,157.218994,161.063004,144.685074,5071785
2017-05-03,161.550003,162.638000,158.718994,159.619003,143.387909,6016534
2017-05-04,160.087997,161.550003,158.438004,160.763000,144.415588,4193121
2017-05-05,160.688004,160.875000,155.119003,157.050003,141.080154,11460818
2017-05-08,157.800003,158.399994,155.455994,156.806000,140.860962,3413396
2017-05-09,157.013000,158.625000,155.625000,158.175003,142.090759,2033311
2017-05-10,158.138000,158.513000,156.074997,156.563004,140.642654,2870991
2017-05-11,156.750000,157.162994,151.875000,153.113007,137.543488,8511099
2017-05-12,153.000000,154.725006,150.000000,153.449997,137.846222,6539059
2017-05-15,154.893997,155.718994,153.750000,155.250000,139.463181,2873468
2017-05-16,155.925003,156.000000,153.843994,154.274994,138.587326,6492889
2017-05-17,154.313004,154.837997,152.100006,153.113007,137.543488,5338945
2017-05-18,152.380997,153.375000,150.563004,151.781006,136.346924,5685705
2017-05-19,151.500000,152.380997,148.500000,150.393997,135.100967,7594224
2017-05-22,151.613007,151.613007,145.143997,146.324997,131.445755,6283430
2017-05-23,142.537994,144.919006,137.063004,142.630997,128.127365,26493601
2017-05-24,143.250000,147.281006,140.681000,146.494003,131.597565,10803682
2017-05-25,147.205994,151.481003,146.962997,150.375000,135.083893,20724754
2017-05-26,149.888000,151.125000,149.250000,150.656006,135.336334,5399307
2017-05-29,150.000000,152.156006,148.181000,150.431000,135.134201,5684470
2017-05-30,149.306000,153.205994,149.250000,152.044006,136.583191,5501113
2017-05-31,152.399994,156.675003,152.399994,155.250000,139.463181,20567240
2017-06-01,155.250000,155.625000,152.794006,153.880997,138.233383,4544073
2017-06-02,154.218994,155.024994,149.813004,150.880997,135.538467,6914416
2017-06-05,150.787994,151.800003,148.893997,149.250000,134.073303,4267332
2017-06-06,149.380997,151.500000,147.843994,149.587997,134.376938,4359124
2017-06-07,149.813004,153.263000,149.813004,150.975006,135.622879,5627915
2017-06-08,150.938004,151.705994,144.205994,145.725006,130.906738,10596392
2017-06-09,145.500000,145.500000,141.919006,142.931000,128.396851,8655741
2017-06-12,142.875000,145.218994,141.244003,143.024994,128.481293,7936166
2017-06-13,143.250000,145.125000,142.274994,143.138000,128.582794,4969958
2017-06-14,143.287994,144.188004,142.125000,142.893997,128.363602,6092478
2017-06-15,142.500000,142.931000,139.875000,141.225006,126.864326,11753306
2017-06-16,141.994003,143.063004,141.468994,141.880997,127.453636,10101792
2017-06-19,142.255997,143.044006,140.363007,142.744003,128.228882,4588774
2017-06-20,142.744003,143.774994,140.138000,140.699997,126.392708,6728630
2017-06-21,140.738007,140.830994,137.513000,138.093994,124.051720,4827854
2017-06-22,137.080994,137.794006,133.199997,135.037994,121.306458,15129849
2017-06-23,135.899994,136.425003,131.625000,132.806000,119.301437,9440226
2017-06-27,133.500000,135.994003,129.994003,134.888000,121.171730,7431259
2017-06-28,135.899994,137.813004,133.162994,133.518997,119.941933,8447299
2017-06-29,134.250000,136.574997,133.669006,135.880997,122.063751,10880610
2017-06-30,135.712997,136.462997,133.238007,135.544006,121.761017,3625449
2017-07-03,135.750000,137.906006,134.662994,137.662994,123.664543,3650287
2017-07-04,137.156006,138.356003,135.056000,137.005997,123.074333,4164438
2017-07-05,138.000000,138.000000,135.563004,136.143997,122.299995,3153815
2017-07-06,136.162994,136.669006,134.024994,135.563004,121.778091,4930190
2017-07-07,135.375000,135.375000,133.313004,134.606003,120.918388,5530102
2017-07-10,135.037994,147.488007,135.037994,137.250000,123.293549,635829
2017-07-11,137.794006,138.919006,135.638000,136.218994,122.367371,2847449
2017-07-12,136.537994,139.781006,136.218994,138.694000,124.590706,9499626
2017-07-13,139.462997,140.063004,137.906006,139.518997,125.331818,5135644
2017-07-14,140.100006,147.188004,139.313004,146.380997,131.496017,15641876
2017-07-17,145.500000,146.419006,142.949997,144.806000,130.081192,8789384
2017-07-18,144.000000,144.750000,140.681000,142.143997,127.689880,8581688
2017-07-19,143.063004,144.000000,141.863007,142.255997,127.790489,5825491
2017-07-20,142.500000,142.875000,141.000000,142.181000,127.723114,6710856
2017-07-21,142.181000,144.000000,140.606003,141.375000,126.999092,6488718
2017-07-24,141.899994,142.481003,140.100006,141.375000,126.999092,8901219
2017-07-25,141.712997,142.875000,139.574997,140.005997,125.769295,7830635
2017-07-26,140.287994,144.281006,139.649994,140.869003,126.544548,8802832
2017-07-27,141.544006,143.813004,141.188004,142.013000,127.572205,9822090
